sample_id	cluster_id	size	mean	std
314155-V	21	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	21	1	0.5000000000000003	0.2915475947422644
314155-TC2	22	1	0.6137824389497397	0.21459383202091256
314155-TC1	22	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	22	1	0.5000000000000003	0.2915475947422644
314155-V	22	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	22	1	0.5000000000000003	0.2915475947422644
314155-TC2	23	1	0.5000000000000003	0.2915475947422644
314155-TC1	23	1	0.7116456198382228	0.1990121763657252
314155-TP2-1	23	1	0.5000000000000003	0.2915475947422644
314155-V	23	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	23	1	0.5000000000000003	0.2915475947422644
314155-TC2	24	1	0.6496042602833798	0.201425918233046
314155-TC1	24	1	0.6125294893390645	0.2374967752419664
314155-TP2-1	24	1	0.6531821470909722	0.19177515859142527
314155-V	24	1	0.6473832586303613	0.20590048046028298
314155-TP1-1	24	1	0.7727872117034628	0.16937134832983594
314155-TC2	25	1	0.5000000000000003	0.2915475947422644
314155-TC1	25	1	0.6227042824024972	0.21212316240373813
314155-TP2-1	25	1	0.5000000000000003	0.2915475947422644
314155-V	25	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	25	1	0.5000000000000003	0.2915475947422644
314155-TC2	26	1	0.5000000000000003	0.2915475947422644
314155-TC1	26	1	0.6516683953719967	0.2011923244806953
314155-TP2-1	26	1	0.5000000000000003	0.2915475947422644
314155-V	26	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	26	1	0.5000000000000003	0.2915475947422644
314155-TC2	27	1	0.5000000000000003	0.2915475947422644
314155-TC1	27	1	0.5445624237481284	0.22447540039488753
314155-TP2-1	27	1	0.5000000000000003	0.2915475947422644
314155-V	27	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	27	1	0.5000000000000003	0.2915475947422644
314155-TC2	28	1	0.5000000000000003	0.2915475947422644
314155-TC1	28	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	28	1	0.688108286492794	0.18821961742150678
314155-V	28	1	0.6925749782897457	0.1923064361894298
314155-TP1-1	28	1	0.7656999354516357	0.1793903363161418
314155-TC2	29	1	0.5000000000000003	0.2915475947422644
314155-TC1	29	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	29	1	0.602575346634761	0.224111926447359
314155-V	29	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	29	1	0.5000000000000003	0.2915475947422644
314155-TC2	30	1	0.6112314219201798	0.21094496089765752
314155-TC1	30	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	30	1	0.7709505604370482	0.13709232736106547
314155-V	30	1	0.7419414675735813	0.13821628733869765
314155-TP1-1	30	1	0.6863318330313762	0.18245246758032213
314155-TC2	31	1	0.5000000000000003	0.2915475947422644
314155-TC1	31	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	31	1	0.5000000000000003	0.2915475947422644
314155-V	31	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	31	1	0.6087260003462005	0.22411815063229065
314155-TC2	32	1	0.5719800551215023	0.2112114705064736
314155-TC1	32	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	32	1	0.5000000000000003	0.2915475947422644
314155-V	32	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	32	1	0.5000000000000003	0.2915475947422644
314155-TC2	33	1	0.5000000000000003	0.2915475947422644
314155-TC1	33	1	0.6443604792322125	0.21415857994751245
314155-TP2-1	33	1	0.5000000000000003	0.2915475947422644
314155-V	33	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	33	1	0.5000000000000003	0.2915475947422644
314155-TC2	34	1	0.5000000000000003	0.2915475947422644
314155-TC1	34	1	0.5651620394178949	0.2416752210264754
314155-TP2-1	34	1	0.5000000000000003	0.2915475947422644
314155-V	34	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	34	1	0.5000000000000003	0.2915475947422644
314155-TC2	35	1	0.5000000000000003	0.2915475947422644
314155-TC1	35	1	0.7260476357846066	0.1726311776488787
314155-TP2-1	35	1	0.5000000000000003	0.2915475947422644
314155-V	35	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	35	1	0.5000000000000003	0.2915475947422644
314155-TC2	36	1	0.5000000000000003	0.2915475947422644
314155-TC1	36	1	0.525495505953428	0.21459647520990446
314155-TP2-1	36	1	0.5000000000000003	0.2915475947422644
314155-V	36	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	36	1	0.5000000000000003	0.2915475947422644
314155-TC2	37	1	0.62048227289286	0.21949191610182858
314155-TC1	37	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	37	1	0.5000000000000003	0.2915475947422644
314155-V	37	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	37	1	0.5000000000000003	0.2915475947422644
314155-TC2	38	1	0.6040040879227199	0.18358388647489038
314155-TC1	38	1	0.6691306256558136	0.18000392091010273
314155-TP2-1	38	1	0.6247560314658983	0.24101927181474744
314155-V	38	1	0.6142708059417916	0.22052585335498434
314155-TP1-1	38	1	0.650604425527087	0.20401908125114895
314155-TC2	39	1	0.5000000000000003	0.2915475947422644
314155-TC1	39	1	0.4598755244461387	0.1515261292432075
314155-TP2-1	39	1	0.5000000000000003	0.2915475947422644
314155-V	39	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	39	1	0.5000000000000003	0.2915475947422644
314155-TC2	40	1	0.5000000000000003	0.2915475947422644
314155-TC1	40	1	0.6228101006997425	0.24074170112275284
314155-TP2-1	40	1	0.5000000000000003	0.2915475947422644
314155-V	40	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	40	1	0.5000000000000003	0.2915475947422644
314155-TC2	41	1	0.5000000000000003	0.2915475947422644
314155-TC1	41	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	41	1	0.6426239651805552	0.2056587466444771
314155-V	41	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	41	1	0.5000000000000003	0.2915475947422644
314155-TC2	42	1	0.5849081831354622	0.24764727283492222
314155-TC1	42	1	0.5859262659221888	0.21571560103257229
314155-TP2-1	42	1	0.6288918758294577	0.2128530849097385
314155-V	42	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	42	1	0.5000000000000003	0.2915475947422644
314155-TC2	43	1	0.5000000000000003	0.2915475947422644
314155-TC1	43	1	0.47704400153085785	0.18481456894962114
314155-TP2-1	43	1	0.5000000000000003	0.2915475947422644
314155-V	43	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	43	1	0.5000000000000003	0.2915475947422644
314155-TC2	44	1	0.5000000000000003	0.2915475947422644
314155-TC1	44	1	0.6328780379682979	0.2096950353103614
314155-TP2-1	44	1	0.5000000000000003	0.2915475947422644
314155-V	44	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	44	1	0.5000000000000003	0.2915475947422644
314155-TC2	45	1	0.5000000000000003	0.2915475947422644
314155-TC1	45	1	0.5903252303812534	0.22231182645949865
314155-TP2-1	45	1	0.5000000000000003	0.2915475947422644
314155-V	45	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	45	1	0.5000000000000003	0.2915475947422644
314155-TC2	46	1	0.6129315507913164	0.21480941557494654
314155-TC1	46	1	0.5759241436592831	0.22255043719436432
314155-TP2-1	46	1	0.699260735349851	0.19975607970020415
314155-V	46	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	46	1	0.5000000000000003	0.2915475947422644
314155-TC2	47	1	0.6128315680689937	0.2153116621540949
314155-TC1	47	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	47	1	0.5000000000000003	0.2915475947422644
314155-V	47	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	47	1	0.5000000000000003	0.2915475947422644
314155-TC2	48	1	0.6165513264881229	0.22353874758601028
314155-TC1	48	1	0.6068317415100678	0.2450753541847224
314155-TP2-1	48	1	0.6352321939238644	0.19949604534828788
314155-V	48	1	0.7499888661646446	0.14679185140434844
314155-TP1-1	48	1	0.5000000000000003	0.2915475947422644
314155-TC2	49	1	0.6889693190666545	0.18369772618624045
314155-TC1	49	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	49	1	0.5000000000000003	0.2915475947422644
314155-V	49	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	49	1	0.5000000000000003	0.2915475947422644
314155-TC2	50	1	0.5000000000000003	0.2915475947422644
314155-TC1	50	1	0.5850295791653589	0.2467575106238086
314155-TP2-1	50	1	0.5000000000000003	0.2915475947422644
314155-V	50	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	50	1	0.5000000000000003	0.2915475947422644
314155-TC2	51	1	0.4739217673762741	0.1843215361208716
314155-TC1	51	1	0.5439707028926627	0.2020134643161409
314155-TP2-1	51	1	0.6811527807715141	0.19105861831454346
314155-V	51	1	0.6506548531256493	0.21191618050869623
314155-TP1-1	51	1	0.5000000000000003	0.2915475947422644
314155-TC2	52	1	0.6001378577342041	0.22352971703236993
314155-TC1	52	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	52	1	0.7106270472654095	0.19201975502848348
314155-V	52	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	52	1	0.5000000000000003	0.2915475947422644
314155-TC2	53	1	0.5000000000000003	0.2915475947422644
314155-TC1	53	1	0.6043516484373528	0.2138171085964243
314155-TP2-1	53	1	0.5000000000000003	0.2915475947422644
314155-V	53	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	53	1	0.5000000000000003	0.2915475947422644
314155-TC2	54	1	0.5559452098924488	0.21665718205953827
314155-TC1	54	1	0.5793167526337405	0.21417551360202908
314155-TP2-1	54	1	0.6095610826686388	0.24202748701896978
314155-V	54	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	54	1	0.6585926926524633	0.2133020790884592
314155-TC2	55	1	0.6254094285409616	0.22412606057906626
314155-TC1	55	1	0.6082634805357313	0.2350742038311997
314155-TP2-1	55	1	0.6275666718435334	0.2242419986629712
314155-V	55	1	0.5545208700715071	0.24972856300962318
314155-TP1-1	55	1	0.5000000000000003	0.2915475947422644
314155-TC2	56	1	0.5000000000000003	0.2915475947422644
314155-TC1	56	1	0.6124052121166829	0.21063209083927714
314155-TP2-1	56	1	0.5000000000000003	0.2915475947422644
314155-V	56	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	56	1	0.5000000000000003	0.2915475947422644
314155-TC2	57	1	0.5000000000000003	0.2915475947422644
314155-TC1	57	1	0.6320752095032243	0.2129464650505843
314155-TP2-1	57	1	0.5000000000000003	0.2915475947422644
314155-V	57	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	57	1	0.5000000000000003	0.2915475947422644
314155-TC2	58	1	0.5000000000000003	0.2915475947422644
314155-TC1	58	1	0.6025053364041596	0.21729999566591146
314155-TP2-1	58	1	0.6025664325597306	0.23996140037557798
314155-V	58	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	58	1	0.5000000000000003	0.2915475947422644
314155-TC2	59	1	0.49169170942752033	0.2161649186630162
314155-TC1	59	1	0.6307880930556408	0.21143882636499464
314155-TP2-1	59	1	0.5000000000000003	0.2915475947422644
314155-V	59	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	59	1	0.5000000000000003	0.2915475947422644
314155-TC2	60	1	0.6897678744990204	0.19610717520442306
314155-TC1	60	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	60	1	0.6386940919547965	0.2088903534271216
314155-V	60	1	0.6273970719251918	0.2118469976531192
314155-TP1-1	60	1	0.5000000000000003	0.2915475947422644
314155-TC2	61	1	0.5446929256492705	0.22688811814078316
314155-TC1	61	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	61	1	0.5000000000000003	0.2915475947422644
314155-V	61	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	61	1	0.5000000000000003	0.2915475947422644
314155-TC2	62	1	0.5000000000000003	0.2915475947422644
314155-TC1	62	1	0.6060099083537859	0.21500876576200934
314155-TP2-1	62	1	0.5000000000000003	0.2915475947422644
314155-V	62	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	62	1	0.5000000000000003	0.2915475947422644
314155-TC2	63	1	0.6477685446313969	0.20767107420918748
314155-TC1	63	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	63	1	0.6731062576963934	0.19767465735858866
314155-V	63	1	0.7010961408553005	0.18698069785792543
314155-TP1-1	63	1	0.5000000000000003	0.2915475947422644
314155-TC2	64	1	0.5000000000000003	0.2915475947422644
314155-TC1	64	1	0.5650505643284505	0.22590315193688668
314155-TP2-1	64	1	0.5000000000000003	0.2915475947422644
314155-V	64	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	64	1	0.5000000000000003	0.2915475947422644
314155-TC2	65	1	0.5000000000000003	0.2915475947422644
314155-TC1	65	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	65	1	0.5000000000000003	0.2915475947422644
314155-V	65	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	65	1	0.8303665712898444	0.14516811357424061
314155-TC2	66	1	0.5000000000000003	0.2915475947422644
314155-TC1	66	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	66	1	0.6070797899105321	0.21908440064380394
314155-V	66	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	66	1	0.5000000000000003	0.2915475947422644
314155-TC2	67	1	0.5000000000000003	0.2915475947422644
314155-TC1	67	1	0.6320752095032243	0.2129464650505843
314155-TP2-1	67	1	0.5000000000000003	0.2915475947422644
314155-V	67	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	67	1	0.5000000000000003	0.2915475947422644
314155-TC2	68	1	0.6122981201503825	0.2148948805470586
314155-TC1	68	1	0.34577100733870286	0.1961132772154918
314155-TP2-1	68	1	0.5000000000000003	0.2915475947422644
314155-V	68	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	68	1	0.5000000000000003	0.2915475947422644
314155-TC2	69	1	0.5000000000000003	0.2915475947422644
314155-TC1	69	1	0.5828735320239103	0.2452829843047433
314155-TP2-1	69	1	0.5000000000000003	0.2915475947422644
314155-V	69	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	69	1	0.5000000000000003	0.2915475947422644
314155-TC2	70	1	0.6471152516656091	0.2516348279950858
314155-TC1	70	1	0.6358658583277069	0.248449288757404
314155-TP2-1	70	1	0.669595047699445	0.15649051655817528
314155-V	70	1	0.6247537932638136	0.21014954482439957
314155-TP1-1	70	1	0.5913158105581836	0.2184592312238192
314155-TC2	71	1	0.5000000000000003	0.2915475947422644
314155-TC1	71	1	0.6395942460827037	0.20681152485864762
314155-TP2-1	71	1	0.5000000000000003	0.2915475947422644
314155-V	71	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	71	1	0.5000000000000003	0.2915475947422644
314155-TC2	72	1	0.6294916918169247	0.21175844629522697
314155-TC1	72	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	72	1	0.4779925151753567	0.20648610731891312
314155-V	72	1	0.5705891827921965	0.221157501268915
314155-TP1-1	72	1	0.7065184581077585	0.19249238734256885
314155-TC2	73	1	0.5000000000000003	0.2915475947422644
314155-TC1	73	1	0.632104196172905	0.19714299317969305
314155-TP2-1	73	1	0.5000000000000003	0.2915475947422644
314155-V	73	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	73	1	0.5000000000000003	0.2915475947422644
314155-TC2	74	1	0.5121180323971085	0.23211545918473833
314155-TC1	74	1	0.6213066348722516	0.24799728756910172
314155-TP2-1	74	1	0.6413965219506996	0.2512077314126561
314155-V	74	1	0.5943671003678037	0.20521113962656698
314155-TP1-1	74	1	0.674755231422654	0.19418113636228818
314155-TC2	75	1	0.643193576970613	0.21458973489430644
314155-TC1	75	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	75	1	0.6589237607572269	0.19770628121423953
314155-V	75	1	0.6669710443896185	0.20900813167851182
314155-TP1-1	75	1	0.5000000000000003	0.2915475947422644
314155-TC2	76	1	0.5000000000000003	0.2915475947422644
314155-TC1	76	1	0.6021223214267213	0.20924871812291593
314155-TP2-1	76	1	0.5000000000000003	0.2915475947422644
314155-V	76	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	76	1	0.5000000000000003	0.2915475947422644
314155-TC2	77	1	0.5308148650539225	0.23150425082843837
314155-TC1	77	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	77	1	0.5000000000000003	0.2915475947422644
314155-V	77	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	77	1	0.5000000000000003	0.2915475947422644
314155-TC2	78	1	0.5000000000000003	0.2915475947422644
314155-TC1	78	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	78	1	0.7994613109734322	0.14639156665763392
314155-V	78	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	78	1	0.5000000000000003	0.2915475947422644
314155-TC2	79	1	0.6016701364930619	0.2082091233375554
314155-TC1	79	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	79	1	0.5000000000000003	0.2915475947422644
314155-V	79	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	79	1	0.5000000000000003	0.2915475947422644
314155-TC2	80	1	0.5000000000000003	0.2915475947422644
314155-TC1	80	1	0.6112408888328532	0.21510658398351737
314155-TP2-1	80	1	0.5000000000000003	0.2915475947422644
314155-V	80	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	80	1	0.5000000000000003	0.2915475947422644
314155-TC2	81	1	0.5000000000000003	0.2915475947422644
314155-TC1	81	1	0.6374869207049442	0.2148469794188507
314155-TP2-1	81	1	0.5000000000000003	0.2915475947422644
314155-V	81	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	81	1	0.5000000000000003	0.2915475947422644
314155-TC2	82	1	0.5945504332154996	0.22058758322106112
314155-TC1	82	1	0.6074766876738997	0.2372527135078869
314155-TP2-1	82	1	0.5000000000000003	0.2915475947422644
314155-V	82	1	0.5854450038433244	0.2420618075754486
314155-TP1-1	82	1	0.5000000000000003	0.2915475947422644
314155-TC2	83	1	0.6889693190666545	0.18369772618624045
314155-TC1	83	1	0.5134753913356558	0.22333896119979518
314155-TP2-1	83	1	0.5000000000000003	0.2915475947422644
314155-V	83	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	83	1	0.5000000000000003	0.2915475947422644
314155-TC2	84	1	0.5000000000000003	0.2915475947422644
314155-TC1	84	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	84	1	0.5251975954607551	0.23977408345464746
314155-V	84	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	84	1	0.7133901291660445	0.190329485536759
314155-TC2	85	1	0.4993753159119754	0.16665622762481955
314155-TC1	85	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	85	1	0.5000000000000003	0.2915475947422644
314155-V	85	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	85	1	0.5000000000000003	0.2915475947422644
314155-TC2	86	1	0.5000000000000003	0.2915475947422644
314155-TC1	86	1	0.5969771057019709	0.21925175295123875
314155-TP2-1	86	1	0.6998516262233577	0.18344748379346726
314155-V	86	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	86	1	0.5000000000000003	0.2915475947422644
314155-TC2	87	1	0.5550350606312411	0.2237638392408428
314155-TC1	87	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	87	1	0.48411970854790964	0.23065840250079894
314155-V	87	1	0.6410764850424214	0.21490340807626948
314155-TP1-1	87	1	0.5000000000000003	0.2915475947422644
314155-TC2	88	1	0.5446929256492705	0.22688811814078316
314155-TC1	88	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	88	1	0.5000000000000003	0.2915475947422644
314155-V	88	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	88	1	0.5000000000000003	0.2915475947422644
314155-TC2	89	1	0.6031537359998569	0.21706575609888798
314155-TC1	89	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	89	1	0.5000000000000003	0.2915475947422644
314155-V	89	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	89	1	0.5000000000000003	0.2915475947422644
314155-TC2	90	1	0.5446929256492705	0.22688811814078316
314155-TC1	90	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	90	1	0.5000000000000003	0.2915475947422644
314155-V	90	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	90	1	0.5000000000000003	0.2915475947422644
314155-TC2	91	1	0.5000000000000003	0.2915475947422644
314155-TC1	91	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	91	1	0.6464197922096465	0.2153811265656126
314155-V	91	1	0.5686297689766777	0.24726415189671155
314155-TP1-1	91	1	0.5000000000000003	0.2915475947422644
314155-TC2	92	1	0.6139694689955096	0.2134823641023792
314155-TC1	92	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	92	1	0.6839247053044013	0.2083906784612346
314155-V	92	1	0.6808727152785455	0.20397368936184357
314155-TP1-1	92	1	0.5676123736132022	0.2211542349621168
314155-TC2	93	1	0.5994459954880953	0.21699925079922092
314155-TC1	93	1	0.648080052090891	0.2087644362587664
314155-TP2-1	93	1	0.6548208672440349	0.207513650727733
314155-V	93	1	0.5825476863349566	0.21416351733821823
314155-TP1-1	93	1	0.5000000000000003	0.2915475947422644
314155-TC2	94	1	0.7264262774856923	0.17969936327368596
314155-TC1	94	1	0.5000000000000003	0.2915475947422644
314155-TP2-1	94	1	0.6356109128532704	0.21222971331529172
314155-V	94	1	0.5000000000000003	0.2915475947422644
314155-TP1-1	94	1	0.5000000000000003	0.2915475947422644
