sample_id	cluster_id	size	mean	std
313935-TC	47	1	0.5000000000000003	0.2915475947422644
313935-S	48	1	0.6676410841984528	0.21876988974770417
313935-TC1-2	48	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	48	1	0.5000000000000003	0.2915475947422644
313935-TP	48	1	0.5000000000000003	0.2915475947422644
313935-TC	48	1	0.5000000000000003	0.2915475947422644
313935-S	49	1	0.7534649703276352	0.1831045491234901
313935-TC1-2	49	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	49	1	0.5000000000000003	0.2915475947422644
313935-TP	49	1	0.5000000000000003	0.2915475947422644
313935-TC	49	1	0.5000000000000003	0.2915475947422644
313935-S	50	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	50	1	0.818434810455222	0.15953319807515595
313935-TP2-1	50	1	0.5000000000000003	0.2915475947422644
313935-TP	50	1	0.5000000000000003	0.2915475947422644
313935-TC	50	1	0.5000000000000003	0.2915475947422644
313935-S	51	1	0.7328558094587373	0.20238453876973123
313935-TC1-2	51	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	51	1	0.5000000000000003	0.2915475947422644
313935-TP	51	1	0.5000000000000003	0.2915475947422644
313935-TC	51	1	0.5000000000000003	0.2915475947422644
313935-S	52	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	52	1	0.728325907361398	0.2076913275864745
313935-TP2-1	52	1	0.5000000000000003	0.2915475947422644
313935-TP	52	1	0.5000000000000003	0.2915475947422644
313935-TC	52	1	0.5000000000000003	0.2915475947422644
313935-S	53	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	53	1	0.6935039616268631	0.2196476911130277
313935-TP2-1	53	1	0.5000000000000003	0.2915475947422644
313935-TP	53	1	0.5000000000000003	0.2915475947422644
313935-TC	53	1	0.5000000000000003	0.2915475947422644
313935-S	54	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	54	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	54	1	0.7102446905548632	0.21497947230571243
313935-TP	54	1	0.6510268752040882	0.21434991072392956
313935-TC	54	1	0.5000000000000003	0.2915475947422644
313935-S	55	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	55	1	0.7990924585898378	0.1703278617413184
313935-TP2-1	55	1	0.5000000000000003	0.2915475947422644
313935-TP	55	1	0.5000000000000003	0.2915475947422644
313935-TC	55	1	0.5000000000000003	0.2915475947422644
313935-S	56	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	56	1	0.7685577809285908	0.1907551162861541
313935-TP2-1	56	1	0.5000000000000003	0.2915475947422644
313935-TP	56	1	0.5000000000000003	0.2915475947422644
313935-TC	56	1	0.5000000000000003	0.2915475947422644
313935-S	57	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	57	1	0.7821969339240197	0.18183759871059882
313935-TP2-1	57	1	0.5000000000000003	0.2915475947422644
313935-TP	57	1	0.5000000000000003	0.2915475947422644
313935-TC	57	1	0.5000000000000003	0.2915475947422644
313935-S	58	1	0.7181000191031957	0.19285094049090268
313935-TC1-2	58	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	58	1	0.5000000000000003	0.2915475947422644
313935-TP	58	1	0.5000000000000003	0.2915475947422644
313935-TC	58	1	0.5000000000000003	0.2915475947422644
313935-S	59	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	59	1	0.704531857575664	0.2161121029905818
313935-TP2-1	59	1	0.5000000000000003	0.2915475947422644
313935-TP	59	1	0.5000000000000003	0.2915475947422644
313935-TC	59	1	0.5000000000000003	0.2915475947422644
313935-S	60	1	0.7201035797560693	0.1849243667420208
313935-TC1-2	60	1	0.6271374833876494	0.22731166677547637
313935-TP2-1	60	1	0.5000000000000003	0.2915475947422644
313935-TP	60	1	0.5000000000000003	0.2915475947422644
313935-TC	60	1	0.5000000000000003	0.2915475947422644
313935-S	61	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	61	1	0.7673300902909648	0.1831918506954325
313935-TP2-1	61	1	0.5000000000000003	0.2915475947422644
313935-TP	61	1	0.5000000000000003	0.2915475947422644
313935-TC	61	1	0.780880169881472	0.17821243519902769
313935-S	62	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	62	1	0.7474874269024675	0.19765465473759947
313935-TP2-1	62	1	0.5000000000000003	0.2915475947422644
313935-TP	62	1	0.5000000000000003	0.2915475947422644
313935-TC	62	1	0.5000000000000003	0.2915475947422644
313935-S	63	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	63	1	0.7165958216997985	0.20302030103589255
313935-TP2-1	63	1	0.5000000000000003	0.2915475947422644
313935-TP	63	1	0.5000000000000003	0.2915475947422644
313935-TC	63	1	0.5000000000000003	0.2915475947422644
313935-S	64	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	64	1	0.7411260306518515	0.20268735327812668
313935-TP2-1	64	1	0.5000000000000003	0.2915475947422644
313935-TP	64	1	0.5000000000000003	0.2915475947422644
313935-TC	64	1	0.5000000000000003	0.2915475947422644
313935-S	65	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	65	1	0.698155117109386	0.21578860751855722
313935-TP2-1	65	1	0.5000000000000003	0.2915475947422644
313935-TP	65	1	0.5000000000000003	0.2915475947422644
313935-TC	65	1	0.5000000000000003	0.2915475947422644
313935-S	66	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	66	1	0.7166453743609308	0.20954109921333164
313935-TP2-1	66	1	0.5000000000000003	0.2915475947422644
313935-TP	66	1	0.5000000000000003	0.2915475947422644
313935-TC	66	1	0.5000000000000003	0.2915475947422644
313935-S	67	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	67	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	67	1	0.5000000000000003	0.2915475947422644
313935-TP	67	1	0.6698702610853834	0.22114728738484932
313935-TC	67	1	0.5000000000000003	0.2915475947422644
313935-S	68	1	0.6743481350782375	0.21450312133576213
313935-TC1-2	68	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	68	1	0.5000000000000003	0.2915475947422644
313935-TP	68	1	0.5000000000000003	0.2915475947422644
313935-TC	68	1	0.5000000000000003	0.2915475947422644
313935-S	69	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	69	1	0.7250963079630525	0.20478604283751436
313935-TP2-1	69	1	0.5000000000000003	0.2915475947422644
313935-TP	69	1	0.5000000000000003	0.2915475947422644
313935-TC	69	1	0.5000000000000003	0.2915475947422644
313935-S	70	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	70	1	0.728325907361398	0.2076913275864745
313935-TP2-1	70	1	0.5000000000000003	0.2915475947422644
313935-TP	70	1	0.5000000000000003	0.2915475947422644
313935-TC	70	1	0.5000000000000003	0.2915475947422644
313935-S	71	1	0.7231943394713092	0.1956930779022395
313935-TC1-2	71	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	71	1	0.5000000000000003	0.2915475947422644
313935-TP	71	1	0.5000000000000003	0.2915475947422644
313935-TC	71	1	0.5000000000000003	0.2915475947422644
313935-S	72	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	72	1	0.7250963079630525	0.20478604283751436
313935-TP2-1	72	1	0.5000000000000003	0.2915475947422644
313935-TP	72	1	0.5000000000000003	0.2915475947422644
313935-TC	72	1	0.5000000000000003	0.2915475947422644
313935-S	73	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	73	1	0.7586287424805368	0.19287460582149585
313935-TP2-1	73	1	0.5000000000000003	0.2915475947422644
313935-TP	73	1	0.5000000000000003	0.2915475947422644
313935-TC	73	1	0.5000000000000003	0.2915475947422644
313935-S	74	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	74	1	0.7545383351491558	0.1970659233095152
313935-TP2-1	74	1	0.5000000000000003	0.2915475947422644
313935-TP	74	1	0.5000000000000003	0.2915475947422644
313935-TC	74	1	0.5000000000000003	0.2915475947422644
313935-S	75	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	75	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	75	1	0.5000000000000003	0.2915475947422644
313935-TP	75	1	0.7090426183086916	0.2099988148701492
313935-TC	75	1	0.5000000000000003	0.2915475947422644
313935-S	76	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	76	1	0.7049120595489753	0.20975464547494707
313935-TP2-1	76	1	0.5000000000000003	0.2915475947422644
313935-TP	76	1	0.5000000000000003	0.2915475947422644
313935-TC	76	1	0.7248611930125337	0.20871599257855966
313935-S	77	1	0.6924181753496841	0.2155262164188851
313935-TC1-2	77	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	77	1	0.5000000000000003	0.2915475947422644
313935-TP	77	1	0.5000000000000003	0.2915475947422644
313935-TC	77	1	0.5000000000000003	0.2915475947422644
313935-S	78	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	78	1	0.7367792690912156	0.20199939621775603
313935-TP2-1	78	1	0.5000000000000003	0.2915475947422644
313935-TP	78	1	0.5000000000000003	0.2915475947422644
313935-TC	78	1	0.5000000000000003	0.2915475947422644
313935-S	79	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	79	1	0.7088647936682748	0.21057660942141534
313935-TP2-1	79	1	0.5000000000000003	0.2915475947422644
313935-TP	79	1	0.5000000000000003	0.2915475947422644
313935-TC	79	1	0.5000000000000003	0.2915475947422644
313935-S	80	1	0.7295365775149514	0.19980277599697163
313935-TC1-2	80	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	80	1	0.5000000000000003	0.2915475947422644
313935-TP	80	1	0.5000000000000003	0.2915475947422644
313935-TC	80	1	0.5000000000000003	0.2915475947422644
313935-S	81	1	0.6924181753496841	0.2155262164188851
313935-TC1-2	81	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	81	1	0.5000000000000003	0.2915475947422644
313935-TP	81	1	0.5000000000000003	0.2915475947422644
313935-TC	81	1	0.5000000000000003	0.2915475947422644
313935-S	82	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	82	1	0.7161324708398967	0.21214547514916926
313935-TP2-1	82	1	0.5000000000000003	0.2915475947422644
313935-TP	82	1	0.5000000000000003	0.2915475947422644
313935-TC	82	1	0.5000000000000003	0.2915475947422644
313935-S	83	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	83	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	83	1	0.5000000000000003	0.2915475947422644
313935-TP	83	1	0.6937300324020521	0.20810338314528376
313935-TC	83	1	0.5000000000000003	0.2915475947422644
313935-S	84	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	84	1	0.7711858174094016	0.1854970166931707
